Datum,Wochentag,isFerienZH,Ferien Desc ZH,isFerienSG,Ferien Desc SG,isFerienGR,Ferien Desc GR,Feiertag Desc,isFeiertag ZH,isFeiertag SG,isFeiertag GR,t_2m_c_avg,snow_depth_cm_avg,visibility_m_avg,wind_speed_10m_ms_max,prob_precip_1h_p_avg,prob_tstorm_1h_p_avg,hail_idx_avg,wind_gusts_10m_ms_max,wind_speed_mean_10m_24h_ms_avg,t_max_2m_24h_c_max,t_min_2m_24h_c_min,precip_24h_mm_max,fresh_snow_24h_cm_max,is_sleet_1h_idx_max,is_fog_1h_idx_max,precip_1h_mm_sum,fresh_snow_1h_cm_sum,wind_speed_mean_10m_1h_ms_avg,weather_symbol_1h_idx_spe,number_of_events,Schalter,Tel,Mail,Total Anfragen
16.11.2018,Freitag,0,0,0,0,0,0,0,0,0,0,1.95,0.0,30029.0,2.85,1.0,1.0,0.0,3.0,3.0,9.5,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.9,0,24.0,24.4,18.0,66.4
17.11.2018,Samstag,0,0,0,0,0,0,0,0,0,0,0.45,0.0,30016.5,2.95,1.0,1.0,0.0,5.0,2.6,8.5,-2.9,0.0,0.0,0.0,0.0,0.0,0.0,7.5,2.7,0,0.0,24.4,5.0,29.4
18.11.2018,Sonntag,0,0,0,0,0,0,0,0,0,0,-2.55,0.0,30038.25,2.325,1.0,1.0,0.0,4.8,1.7,5.4,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.7,0,0.0,24.4,2.0,26.4
19.11.2018,Montag,0,0,0,0,0,0,0,0,0,0,-5.25,1.7,30039.0,1.8,1.0,1.0,0.0,5.4,3.2,4.0,-7.4,0.03,0.0,0.0,0.0,0.02,0.0,9.2,0.0,0,8.0,24.4,24.0,56.4
20.11.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,-2.775,2.825,30024.5,1.5,1.0,1.0,0.0,7.0,2.4,-1.7,-7.0,0.44,0.5,0.0,0.0,0.0,0.0,12.0,0.0,0,7.0,24.4,20.0,51.4
21.11.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,-0.175,2.9,30015.75,1.925,1.0,1.0,0.0,3.6,2.5,2.6,-7.0,0.01,0.0,0.0,0.0,0.02,0.0,10.5,0.0,0,7.0,24.4,25.0,56.4
22.11.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,1.0,5.95,30032.25,1.25,3.225,1.0,0.0,3.8,2.4,6.6,-6.4,0.7,1.5,0.0,0.0,0.12,0.3,8.5,0.0,0,8.0,24.4,21.0,53.4
23.11.2018,Freitag,0,0,0,0,0,0,0,0,0,0,0.625,4.4,30031.5,2.275,1.0,1.0,0.0,8.5,2.0,5.0,-5.1,0.0,0.0,0.0,0.0,0.03,0.0,14.3,0.0,0,13.0,24.4,23.0,60.4
24.11.2018,Samstag,0,0,0,0,0,0,0,0,0,0,2.475,2.0,29954.5,1.725,8.875,1.0,0.0,8.2,3.4,4.8,-4.7,2.75,0.0,1.0,0.0,1.11,0.0,8.7,0.0,0,0.0,24.4,5.0,29.4
25.11.2018,Sonntag,0,0,0,0,0,0,Ewigkeitssonntag,1,1,1,1.075,0.5,30031.25,1.7,1.0,1.0,0.0,4.1,2.4,4.5,-1.7,4.89,0.0,0.0,0.0,0.0,0.0,8.3,1.5,0,0.0,24.4,14.0,38.4
26.11.2018,Montag,0,0,0,0,0,0,0,0,0,0,-2.55,0.95,29983.75,2.875,1.0,1.0,0.0,10.2,2.5,5.1,-5.9,0.0,0.0,0.0,0.0,0.0,0.0,15.8,1.1,0,9.0,24.4,54.0,87.4
27.11.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,-2.7,3.075,19211.0,7.0,3.975,1.0,0.0,11.9,4.8,-1.0,-6.0,0.07,0.0,0.0,0.0,0.36,0.2,33.8,0.0,0,17.0,24.4,25.0,66.4
28.11.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,-3.825,3.95,30022.0,2.55,1.0,1.0,0.0,6.5,7.6,-2.1,-7.5,1.54,1.0,0.0,0.0,0.0,0.0,10.0,1.3,0,0.0,24.4,21.0,45.4
29.11.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,1.7,3.3,30018.25,1.875,1.0,1.0,0.0,3.5,2.8,0.1,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,1.9,0,15.0,24.4,36.0,75.4
30.11.2018,Freitag,0,0,0,0,0,0,0,0,0,0,1.7,1.875,30033.5,0.725,3.075,1.0,1.25,2.7,1.7,6.7,-4.6,0.0,0.0,0.0,0.0,0.2,0.0,4.7,0.0,0,20.0,24.4,12.0,56.4
01.12.2018,Samstag,0,0,0,0,0,0,0,0,0,0,0.125,4.175,30029.25,1.625,1.0,1.0,3.75,7.0,2.1,3.8,-3.9,1.17,2.4,0.0,0.0,0.0,0.0,7.4,1.8,0,0.0,45.8,6.0,51.8
02.12.2018,Sonntag,0,0,0,0,0,0,0,0,0,0,1.125,7.675,30032.5,2.025,12.85,1.0,1.25,4.0,2.3,1.9,-5.2,0.0,0.0,1.0,0.0,0.91,0.8,8.1,0.0,0,0.0,45.8,5.0,50.8
03.12.2018,Montag,0,0,0,0,0,0,0,0,0,0,3.725,21.55,25002.0,0.875,23.05,1.0,0.0,1.9,2.2,4.3,-3.7,8.28,12.5,0.0,0.0,1.31,1.5,4.3,3.6,0,16.0,45.8,16.0,77.8
04.12.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,0.5,14.4,30025.5,3.05,1.0,1.0,3.75,10.2,3.5,6.2,-1.3,14.3,12.5,0.0,0.0,0.51,0.7,15.1,0.0,0,16.0,45.8,21.0,82.8
05.12.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,-0.275,13.05,30011.0,2.25,1.0,1.0,2.5,3.4,3.6,1.1,-3.6,5.36,8.6,0.0,0.0,0.0,0.0,10.1,0.8,0,12.0,45.8,31.0,88.8
06.12.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,2.675,10.1,29829.75,2.45,11.775,1.0,0.0,6.3,2.7,5.0,-5.5,0.39,1.0,0.0,0.0,0.54,0.9,7.0,0.0,0,16.0,45.8,105.0,166.8
07.12.2018,Freitag,0,0,0,0,0,0,0,0,0,0,4.35,4.9,30029.75,2.675,1.0,1.0,0.0,5.9,2.5,3.8,-2.0,0.95,2.6,0.0,0.0,0.0,0.0,9.8,0.0,0,15.0,45.8,46.0,106.8
08.12.2018,Samstag,0,0,0,0,0,0,Mariä Empfängnis,0,0,1,-1.4,14.25,30032.75,4.525,24.525,1.0,0.0,12.5,3.8,0.0,-2.5,2.78,5.2,0.0,0.0,2.39,4.5,15.9,2.4,0,0.0,45.8,10.0,55.8
09.12.2018,Sonntag,0,0,0,0,0,0,0,0,0,0,-1.375,62.05,30024.25,2.925,16.025,1.0,0.0,7.6,3.4,-0.4,-7.1,3.58,6.7,0.0,0.0,4.94,7.6,15.7,0.0,0,0.0,45.8,18.0,63.8
10.12.2018,Montag,0,0,0,0,0,0,0,0,0,0,-3.2,144.3,26600.0,6.2,36.025,1.0,0.0,17.1,6.8,1.0,-4.2,27.44,38.9,0.0,0.0,2.91,4.0,37.9,0.0,0,22.0,45.8,23.0,90.8
11.12.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,-6.1,183.7,19067.0,4.5,7.7,1.0,0.0,16.3,7.3,-2.0,-5.8,14.94,20.3,0.0,0.0,0.71,0.8,30.4,1.0,0,18.0,45.8,38.0,101.8
12.12.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,-11.5,189.225,30022.75,2.65,1.0,1.0,0.0,4.2,5.0,-4.2,-16.6,3.79,3.9,0.0,0.0,0.0,0.0,10.4,0.0,0,34.0,45.8,24.0,103.8
13.12.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,-8.975,188.175,29998.75,2.4,1.0,1.0,0.0,5.3,3.1,-5.3,-18.1,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0,42.0,45.8,31.0,118.8
14.12.2018,Freitag,0,0,0,0,0,0,0,0,0,0,-8.6,187.175,30000.5,1.825,1.0,1.0,0.0,3.7,2.6,-4.8,-15.3,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0,61.0,45.8,25.0,131.8
15.12.2018,Samstag,0,0,0,0,0,0,0,0,0,0,-9.975,186.175,30007.25,2.875,1.0,1.0,0.0,3.7,2.5,-3.7,-15.5,0.0,0.0,0.0,0.0,0.0,0.0,11.8,2.4,0,47.0,45.8,17.0,109.8
16.12.2018,Sonntag,0,0,0,0,0,0,0,0,0,0,-5.1,85.5,30032.75,2.625,6.175,1.0,0.0,2.9,3.0,-4.8,-16.3,0.0,0.0,0.0,0.0,0.36,0.7,8.2,1.5,0,19.0,45.8,24.0,88.8
17.12.2018,Montag,0,0,0,0,0,0,0,0,0,0,-3.225,44.5,30030.0,2.325,1.0,1.0,0.0,6.3,2.3,-0.8,-9.4,3.49,6.1,0.0,0.0,0.0,0.0,9.6,0.3,0,27.0,45.8,29.0,101.8
18.12.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,-4.875,41.95,30033.25,1.625,1.0,1.0,0.0,4.5,2.0,-0.8,-7.7,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0,26.0,45.8,53.0,124.8
19.12.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,-1.5,41.15,30041.0,1.775,10.575,1.0,0.0,5.8,2.6,1.0,-12.9,0.0,0.0,0.0,0.0,0.87,1.0,12.9,0.0,0,36.0,45.8,32.0,113.8
20.12.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,-2.375,40.1,30037.25,2.1,3.875,1.0,0.0,3.2,2.8,0.6,-5.4,2.78,4.9,0.0,0.0,0.21,0.4,6.2,0.0,0,31.0,45.8,21.0,97.8
21.12.2018,Freitag,0,0,0,0,0,0,"Winteranfang, Wintersonnenwende",1,1,1,-2.525,40.25,30033.25,2.525,12.7,1.0,0.0,7.6,2.1,0.1,-9.0,0.0,0.0,0.0,0.0,1.03,1.4,13.2,0.0,0,30.0,45.8,30.0,105.8
22.12.2018,Samstag,0,0,0,0,0,0,0,0,0,0,2.875,41.65,30026.75,2.35,1.0,1.0,0.0,5.2,3.2,4.0,-9.9,4.72,8.0,0.0,0.0,0.01,0.0,9.9,0.0,0,44.0,45.8,19.0,108.8
23.12.2018,Sonntag,0,0,0,0,0,0,0,0,0,0,0.825,42.075,30032.0,2.35,25.325,1.0,0.0,3.4,3.1,4.6,-3.1,0.0,0.0,0.0,0.0,1.55,2.5,8.2,0.0,0,42.0,45.8,19.0,106.8
24.12.2018,Montag,0,0,0,0,0,0,Heiliger Abend,1,1,1,-0.325,57.7,24826.25,2.725,44.225,1.0,0.0,10.2,1.9,3.7,-3.3,17.7,35.1,0.0,0.0,6.67,3.5,21.9,0.9,0,49.0,45.8,16.0,110.8
25.12.2018,Dienstag,0,0,0,0,0,0,Weihnachten,1,1,1,-7.3,45.65,30011.75,2.475,1.0,1.0,0.0,5.7,5.8,3.9,-12.0,26.39,14.3,0.0,0.0,0.0,0.0,12.9,1.7,0,34.0,45.8,11.0,90.8
26.12.2018,Mittwoch,0,0,0,0,0,0,Stephanstag,1,1,1,-4.825,40.35,30033.0,3.125,1.0,1.0,0.0,3.1,3.7,-2.8,-13.8,0.0,0.0,0.0,0.0,0.0,0.0,10.2,1.3,0,88.0,45.8,16.0,149.8
27.12.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,-1.35,39.6,29998.75,3.05,1.0,1.0,0.0,3.0,2.9,2.5,-12.4,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0,117.0,45.8,36.0,198.8
28.12.2018,Freitag,0,0,0,0,0,0,0,0,0,0,1.2,37.65,30027.25,2.0,1.0,1.0,0.0,3.2,2.7,4.3,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.3,0,98.0,45.8,34.0,177.8
29.12.2018,Samstag,0,0,0,0,0,0,0,0,0,0,-0.525,34.675,30021.75,1.65,1.0,1.0,0.0,6.7,2.5,4.7,-6.2,0.1,0.0,0.0,0.0,0.0,0.0,11.5,1.3,0,95.0,45.8,12.0,152.8
30.12.2018,Sonntag,0,0,0,0,0,0,0,0,0,0,-1.6,36.675,29539.5,3.55,1.0,1.0,0.0,11.5,3.3,1.8,-6.9,0.01,0.0,0.0,0.0,0.01,0.0,21.2,0.7,0,115.0,45.8,17.0,177.8
31.12.2018,Montag,0,0,0,0,0,0,Silvester,1,1,1,-1.275,44.85,30040.0,3.075,5.125,1.0,0.0,10.9,5.3,-0.8,-8.3,0.97,0.9,0.0,0.0,0.38,0.8,26.8,0.0,0,62.0,45.8,14.0,121.8
01.01.2019,Dienstag,0,0,0,0,0,0,Neujahr,1,1,1,-2.35,41.2,30027.25,3.475,1.0,1.0,0.0,8.8,5.4,0.3,-6.0,4.55,7.0,0.0,0.0,0.0,0.0,15.2,0.0,0,32.0,38.0,31.0,101.0
02.01.2019,Mittwoch,0,0,0,0,0,0,Berchtoldstag,0,0,0,-5.525,44.475,8233.25,8.325,10.025,1.0,0.0,21.7,4.9,1.6,-7.6,0.0,0.0,0.0,1.0,1.16,0.9,48.1,0.0,0,29.0,38.0,32.0,99.0
03.01.2019,Donnerstag,0,0,0,0,0,0,0,0,0,0,-9.4,48.5,18427.0,6.775,1.0,1.0,0.0,16.2,10.6,-3.0,-10.8,3.64,3.5,0.0,0.0,0.14,0.0,36.4,0.0,0,35.0,38.0,43.0,116.0
04.01.2019,Freitag,0,0,0,0,0,0,0,0,0,0,-8.775,50.35,24792.0,5.35,1.0,1.0,0.0,15.3,9.0,-8.9,-15.1,0.14,0.0,0.0,0.0,0.0,0.0,31.7,1.0,0,52.0,38.0,38.0,128.0
05.01.2019,Samstag,0,0,0,0,0,0,0,0,0,0,-6.1,55.1,26228.5,4.925,18.15,1.0,0.0,15.8,7.2,-6.6,-13.1,0.0,0.0,0.0,0.0,2.13,2.0,36.5,0.0,0,58.0,38.0,20.0,116.0
06.01.2019,Sonntag,0,0,0,0,0,0,Heilige Drei Könige,0,0,1,-3.7,78.225,16143.75,8.325,8.05,1.0,0.0,16.1,8.3,-3.2,-12.5,11.11,12.7,0.0,0.0,0.82,0.7,41.4,0.0,0,39.0,38.0,24.0,101.0
07.01.2019,Montag,0,0,0,0,0,0,0,0,0,0,-4.45,73.0,30041.25,3.45,1.0,1.0,0.0,10.5,9.6,-3.3,-6.0,2.97,3.0,0.0,0.0,0.0,0.0,18.1,1.5,0,21.0,38.0,35.0,94.0
08.01.2019,Dienstag,0,0,0,0,0,0,0,0,0,0,-4.35,69.95,29233.25,4.175,4.2,1.0,0.0,12.9,4.4,-2.8,-9.8,0.0,0.0,0.0,0.0,0.41,0.5,20.1,2.2,0,23.0,38.0,29.0,90.0
09.01.2019,Mittwoch,0,0,0,0,0,0,0,0,0,0,-5.975,84.1,16908.5,8.075,7.9,1.0,0.0,18.8,5.6,-1.3,-9.5,3.81,4.5,0.0,0.0,0.71,0.6,45.1,0.6,0,23.0,38.0,22.0,83.0
10.01.2019,Donnerstag,0,0,0,0,0,0,0,0,0,0,-8.025,89.15,8919.75,6.3,1.0,1.0,0.0,12.4,9.4,-4.6,-10.4,6.19,7.4,0.0,0.0,0.0,0.0,30.5,0.0,0,42.0,38.0,32.0,112.0
11.01.2019,Freitag,0,0,0,0,0,0,0,0,0,0,-9.175,87.6,29976.75,4.125,3.0,1.0,0.0,8.0,6.7,-7.2,-12.9,0.0,0.0,0.0,0.0,0.07,0.3,20.3,0.0,0,30.0,38.0,63.0,131.0
12.01.2019,Samstag,0,0,0,0,0,0,0,0,0,0,-5.0,92.3,25272.0,2.625,4.225,1.0,0.0,9.9,5.2,-6.5,-14.1,2.41,4.0,0.0,0.0,0.34,0.4,20.3,0.7,0,45.0,38.0,11.0,94.0
13.01.2019,Sonntag,0,0,0,0,0,0,0,0,0,0,-2.95,107.05,30035.0,2.925,30.925,1.0,0.0,6.9,4.0,-2.6,-11.5,1.36,1.5,0.0,0.0,2.87,3.6,12.2,0.0,0,17.0,38.0,24.0,79.0
14.01.2019,Montag,0,0,0,0,0,0,0,0,0,0,-2.875,152.25,18953.25,7.875,31.925,1.0,0.0,20.5,2.7,0.6,-6.5,25.74,35.8,0.0,0.0,2.65,3.5,38.5,0.0,0,24.0,38.0,35.0,97.0
15.01.2019,Dienstag,0,0,0,0,0,0,0,0,0,0,-5.575,157.65,25625.5,4.375,4.725,1.0,0.0,17.1,9.4,-1.1,-6.4,17.67,23.9,0.0,0.0,0.35,0.4,27.1,0.0,0,32.0,38.0,23.0,93.0
16.01.2019,Mittwoch,0,0,0,0,0,0,0,0,0,0,-2.75,141.025,29997.25,2.825,1.0,1.0,0.0,3.3,4.9,-3.0,-11.2,0.01,0.0,0.0,0.0,0.0,0.0,10.2,0.8,0,23.0,38.0,26.0,87.0
17.01.2019,Donnerstag,0,0,0,0,0,0,0,0,0,0,-1.625,121.55,30039.0,3.5,1.0,1.0,0.0,8.1,2.6,3.8,-10.5,0.0,0.0,0.0,0.0,0.03,0.0,14.3,0.0,0,25.0,38.0,35.0,98.0
18.01.2019,Freitag,0,0,0,0,0,0,0,0,0,0,-7.175,114.525,30035.0,3.375,1.0,1.0,0.0,11.6,4.0,2.9,-11.3,0.9,0.8,0.0,0.0,0.01,0.0,17.0,1.7,0,27.0,38.0,34.0,99.0
19.01.2019,Samstag,0,0,0,0,0,0,0,0,0,0,-7.525,116.375,30015.5,2.1,1.0,1.0,0.0,3.7,3.8,-6.1,-13.5,0.01,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0,35.0,38.0,14.0,87.0
20.01.2019,Sonntag,0,0,0,0,0,0,0,0,0,0,-8.35,110.0,29996.75,2.275,1.0,1.0,0.0,4.0,2.4,-1.6,-13.3,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0,21.0,38.0,22.0,81.0
21.01.2019,Montag,0,0,0,0,0,0,0,0,0,0,-6.55,104.625,30039.75,1.575,1.0,1.0,0.0,6.0,2.5,-1.9,-13.6,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0,37.0,38.0,30.0,105.0
22.01.2019,Dienstag,0,0,0,0,0,0,0,0,0,0,-10.075,99.025,29988.25,2.575,1.0,1.0,0.0,3.4,2.3,-1.9,-14.4,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0,37.0,38.0,39.0,114.0
23.01.2019,Mittwoch,0,0,0,0,0,0,0,0,0,0,-9.15,94.15,30002.75,1.375,1.0,1.0,0.0,3.5,2.4,-4.3,-15.7,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0,26.0,38.0,26.0,90.0
24.01.2019,Donnerstag,0,0,0,0,0,0,0,0,0,0,-11.525,100.325,29961.25,1.2,1.0,1.0,0.0,5.9,2.5,-5.1,-16.8,0.0,0.0,0.0,0.0,0.0,0.0,7.6,1.1,0,33.0,38.0,34.0,105.0
25.01.2019,Freitag,0,0,0,0,0,0,0,0,0,0,-11.275,99.25,29994.75,1.55,1.0,1.0,0.0,8.1,2.7,-7.4,-17.9,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0,30.0,38.0,28.0,96.0
26.01.2019,Samstag,0,0,1,Sportferien,0,0,0,0,0,0,-6.075,101.1,30018.5,2.05,1.0,1.0,0.0,6.8,3.1,-5.0,-16.7,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0,41.0,38.0,15.0,94.0
27.01.2019,Sonntag,0,0,1,Sportferien,0,0,0,0,0,0,-1.925,100.15,30033.25,2.875,1.0,1.0,0.0,3.4,3.1,0.5,-12.6,0.35,0.6,0.0,0.0,0.0,0.0,10.1,0.5,0,21.0,38.0,22.0,81.0
28.01.2019,Montag,0,0,1,Sportferien,0,0,0,0,0,0,-6.35,102.5,27868.25,4.45,3.6,1.0,0.0,8.5,3.3,2.3,-8.1,1.28,1.5,0.0,0.0,0.26,0.3,18.4,0.9,0,42.0,38.0,37.0,117.0
29.01.2019,Dienstag,0,0,1,Sportferien,0,0,0,0,0,0,-7.6,98.9,24233.0,3.4,1.0,1.0,0.0,9.8,4.5,-5.8,-10.0,0.03,0.0,0.0,0.0,0.0,0.0,16.1,0.8,0,25.0,38.0,31.0,94.0
30.01.2019,Mittwoch,0,0,1,Sportferien,0,0,0,0,0,0,-5.925,100.0,29982.5,2.55,1.0,1.0,0.0,13.5,3.9,-4.3,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.0,0,30.0,38.0,25.0,93.0
31.01.2019,Donnerstag,0,0,1,Sportferien,0,0,0,0,0,0,-8.225,99.45,30022.5,2.325,1.0,1.0,0.0,8.4,3.9,-2.4,-15.1,0.01,0.0,0.0,0.0,0.0,0.0,13.5,0.9,0,46.0,38.0,21.0,105.0
01.02.2019,Freitag,0,0,1,Sportferien,0,0,0,0,0,0,-0.65,100.375,30024.5,2.525,14.875,1.0,0.0,14.5,4.7,-1.3,-15.7,0.0,0.0,0.0,0.0,1.65,1.7,21.3,0.0,0,26.0,36.9,27.0,89.9
02.02.2019,Samstag,0,0,1,Sportferien,0,0,0,0,0,0,0.275,134.025,30032.25,1.75,3.925,1.0,0.0,7.7,5.6,1.6,-3.8,17.57,18.6,0.0,0.0,0.39,0.4,12.6,0.0,0,30.0,36.9,17.0,83.9
03.02.2019,Sonntag,0,0,1,Sportferien,0,0,0,0,0,0,-4.075,112.075,10032.75,10.55,4.675,1.0,0.0,16.9,2.9,1.6,-2.9,6.36,7.5,0.0,0.0,0.72,0.3,44.6,0.0,0,33.0,36.9,16.0,85.9
04.02.2019,Montag,0,0,0,0,0,0,0,0,0,0,-7.45,99.95,29974.25,2.4,1.0,1.0,0.0,10.7,10.8,-1.6,-10.7,5.47,4.0,0.0,0.0,0.0,0.0,14.8,3.2,0,30.0,36.9,32.0,98.9
05.02.2019,Dienstag,0,0,0,0,0,0,0,0,0,0,-6.475,98.4,30022.0,2.55,1.0,1.0,0.0,3.5,3.0,-3.0,-13.5,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.8,0,44.0,36.9,36.0,116.9
06.02.2019,Mittwoch,0,0,0,0,0,0,0,0,0,0,-3.15,100.35,29991.75,3.2,1.0,1.0,0.0,3.2,3.0,2.6,-13.4,0.0,0.0,0.0,0.0,0.0,0.0,11.1,2.9,0,45.0,36.9,23.0,104.9
07.02.2019,Donnerstag,0,0,0,0,0,0,0,0,0,0,-1.15,104.05,29996.5,2.225,5.2,1.0,0.0,6.3,3.0,5.4,-12.1,0.0,0.0,0.0,0.0,0.32,0.5,10.3,0.0,0,40.0,36.9,32.0,108.9
08.02.2019,Freitag,0,0,0,0,0,0,0,0,0,0,-1.9,106.85,30022.5,2.675,1.0,1.0,0.0,6.7,2.8,4.3,-7.2,1.95,3.4,0.0,0.0,0.0,0.0,9.7,0.8,0,36.0,36.9,29.0,101.9
09.02.2019,Samstag,1,Sportferien,0,0,0,0,0,0,0,0,-0.075,103.65,30003.0,1.775,1.0,1.0,0.0,2.2,1.9,2.5,-8.3,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0,43.0,36.9,14.0,93.9
10.02.2019,Sonntag,1,Sportferien,0,0,0,0,0,0,0,0,1.45,100.7,30018.25,3.125,1.5,1.0,0.0,13.0,2.0,3.7,-5.6,0.0,0.0,0.0,0.0,0.23,0.0,18.1,0.0,0,47.0,36.9,19.0,102.9
11.02.2019,Montag,1,Sportferien,0,0,0,0,0,0,0,0,-5.425,110.975,23309.25,5.775,5.075,1.0,0.0,15.5,5.3,4.3,-9.7,3.79,4.5,0.0,0.0,0.47,0.5,30.6,0.0,0,36.0,36.9,35.0,107.9
12.02.2019,Dienstag,1,Sportferien,0,0,0,0,0,0,0,0,-4.675,103.05,25194.5,6.3,1.0,1.0,0.0,15.3,7.2,-4.7,-8.3,4.05,5.4,0.0,0.0,0.01,0.0,35.7,0.8,0,29.0,36.9,44.0,109.9
13.02.2019,Mittwoch,1,Sportferien,0,0,0,0,0,0,0,0,-4.025,104.225,30018.5,3.025,1.0,1.0,0.0,3.1,6.9,-2.2,-12.4,0.11,0.0,0.0,0.0,0.0,0.0,11.5,3.0,0,31.0,36.9,39.0,106.9
14.02.2019,Donnerstag,1,Sportferien,0,0,0,0,Valentinstag,1,1,1,0.85,102.75,29992.25,2.25,1.0,1.0,0.0,4.0,2.6,6.1,-13.6,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.2,0,35.0,36.9,31.0,102.9
15.02.2019,Freitag,1,Sportferien,0,0,0,0,0,0,0,0,2.025,97.6,30028.75,2.45,1.0,1.0,0.0,2.7,2.4,7.9,-6.9,0.0,0.0,0.0,0.0,0.0,0.0,8.6,1.4,0,42.0,36.9,35.0,113.9
16.02.2019,Samstag,1,Sportferien,0,0,0,0,0,0,0,0,2.425,97.025,30027.0,2.2,1.0,1.0,0.0,4.7,2.5,9.9,-6.4,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0,40.0,36.9,12.0,88.9
17.02.2019,Sonntag,1,Sportferien,0,0,0,0,0,0,0,0,2.725,96.075,30018.0,2.2,1.0,1.0,0.0,4.3,2.8,9.3,-5.1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0,50.0,36.9,22.0,108.9
18.02.2019,Montag,1,Sportferien,0,0,0,0,0,0,0,0,4.075,93.05,30015.75,2.2,1.0,1.0,0.0,5.8,2.8,10.1,-4.3,0.0,0.0,0.0,0.0,0.0,0.0,11.9,4.5,0,26.0,36.9,51.0,113.9
19.02.2019,Dienstag,1,Sportferien,0,0,0,0,0,0,0,0,1.4,90.525,30029.25,1.725,1.0,1.0,0.0,3.2,3.2,9.1,-4.1,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.3,0,33.0,36.9,26.0,95.9
20.02.2019,Mittwoch,1,Sportferien,0,0,0,0,0,0,0,0,0.05,90.825,30030.25,1.65,1.0,1.0,0.0,4.1,2.7,4.7,-6.4,0.0,0.0,0.0,0.0,0.0,0.0,9.2,4.8,0,44.0,36.9,29.0,109.9
21.02.2019,Donnerstag,1,Sportferien,0,0,0,0,0,0,0,0,1.075,91.8,30010.25,1.7,1.0,1.0,0.0,4.0,2.9,7.0,-8.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,24.0,36.9,32.0,92.9
22.02.2019,Freitag,1,Sportferien,0,0,0,0,0,0,0,0,1.425,91.325,28877.25,5.775,1.0,1.0,0.0,16.1,2.6,7.5,-10.1,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.8,0,48.0,36.9,24.0,108.9
23.02.2019,Samstag,1,Sportferien,0,0,0,0,0,0,0,0,-1.575,90.4,30020.5,2.4,1.0,1.0,0.0,4.6,7.3,3.4,-5.4,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.3,0,53.0,36.9,12.0,101.9
24.02.2019,Sonntag,1,Sportferien,0,0,0,0,0,0,0,0,-0.825,88.85,29232.25,2.475,1.0,1.0,0.0,4.1,2.8,5.3,-10.1,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0,38.0,36.9,18.0,92.9
25.02.2019,Montag,0,0,0,0,1,Sportferien,0,0,0,0,3.525,86.925,30031.75,2.45,1.0,1.0,0.0,2.4,3.3,7.3,-10.3,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.3,0,38.0,36.9,27.0,101.9
26.02.2019,Dienstag,0,0,0,0,1,Sportferien,0,0,0,0,4.375,83.275,30021.0,2.2,1.0,1.0,0.0,2.7,3.0,9.1,-6.1,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.9,0,30.0,36.9,29.0,95.9
